0.09332847595214844,5.53658,64.85,4.27,0.0,74.18,237.76
0.37978291511535645,5.8401,69.96,4.44,0.0,79.73,253.58
0.15536904335021973,5.5552,65.77,4.3,0.01,75.47,241.43
0.28304028511047363,6.448,80.54,4.79,0.0,91.81,287.97
0.22954797744750977,6.603,79.16,4.76,0.0,90.36,284.55
0.14362359046936035,5.727,68.92,4.3,0.0,78.89,249.56
0.19865155220031738,6.373,78.0,4.55,0.0,88.88,278.31
0.1511707305908203,5.817,72.5,4.28,0.0,82.54,257.68
0.18183517456054688,5.996,73.0,4.37,0.0,83.13,261.39
0.28034162521362305,5.56345,70.52,4.3,0.0,80.46,253.28
0.1355297565460205,5.82,70.48,4.35,0.0,80.33,253.24
0.24550318717956543,6.219,75.86,4.48,0.0,86.32,270.44
0.2936246395111084,6.072,75.8,4.41,0.0,85.97,268.82
0.13364148139953613,5.789,69.64,4.29,0.0,79.39,249.94
0.3687586784362793,5.929,74.76,4.41,0.0,84.89,265.7
0.1793372631072998,5.6547,70.26,4.34,0.0,80.37,253.02
0.19400453567504883,5.911,71.76,4.35,0.0,81.49,256.14
0.16877532005310059,5.795,69.85,4.29,0.0,79.63,250.16
0.1584935188293457,5.874,61.93,4.71,0.0,73.13,240.57
0.1798851490020752,6.104,75.09,4.43,0.0,85.21,266.11
0.36910510063171387,6.752,81.26,4.78,0.0,92.41,288.87
0.13777709007263184,6.275,62.47,4.96,0.0,74.24,246.89
0.6279647350311279,5.55789,69.56,4.31,0.0,79.31,248.79
0.6925830841064453,6.878,82.33,4.81,0.0,93.84,293.76
0.4237995147705078,5.879,70.79,3.5,0.0,79.17,244.86
0.6564528942108154,5.5438065,71.22,2.42,0.0,77.51,233.71
0.18411779403686523,6.625,78.46,2.61,0.0,85.33,257.46
0.28669190406799316,5.796,70.85,2.4,0.0,77.12,232.56
0.14763903617858887,6.5043,83.92,2.7,0.0,91.26,274.52
0.15594172477722168,5.68,70.09,2.42,0.0,76.41,231.04
0.16488242149353027,6.127,78.83,2.51,0.0,85.32,256.72
0.15885257720947266,5.578,69.8,2.42,0.0,76.08,230.92
0.22606253623962402,5.737,68.52,2.41,0.0,74.77,226.8
0.18896126747131348,5.956,74.74,2.49,0.0,81.08,244.73
0.15760588645935059,6.372,78.79,2.59,0.0,85.58,258.1
0.23465514183044434,6.682,82.43,2.65,0.0,89.47,268.89
0.2881662845611572,6.962,75.28,2.77,0.0,82.81,255.99
0.1608579158782959,5.715,69.34,2.45,0.0,75.82,229.48
0.15142154693603516,6.221,79.42,2.53,0.0,86.11,258.89
0.17796921730041504,5.52472,69.08,2.41,0.0,75.18,227.74
0.16155529022216797,5.671,71.5,2.42,0.0,77.92,235.3
0.1535179615020752,6.2189,79.33,2.61,0.0,86.01,259.17
0.19797730445861816,5.737,71.22,2.43,0.0,77.32,232.66
0.21668052673339844,6.295,77.41,2.53,0.0,83.93,251.94
0.1665048599243164,5.689,71.24,2.42,0.0,77.35,232.62
0.18915414810180664,6.318,77.95,2.54,0.0,84.51,254.1
0.13936281204223633,6.644,83.65,2.7,0.0,91.12,275.29
0.2117011547088623,6.251,76.48,2.5,0.0,82.98,249.99
0.22153186798095703,5.645,69.49,2.42,0.0,75.7,228.9
0.17943120002746582,5.723,72.24,2.44,0.0,78.4,235.92
0.2572808265686035,5.731,68.91,2.41,0.0,75.01,227.96
0.17551112174987793,5.835,71.04,2.42,0.0,77.28,234.1
0.2468862533569336,5.6444,70.65,2.46,0.0,76.84,232.68
0.6245427131652832,5.992,75.13,2.52,0.0,81.46,245.69
0.17880034446716309,6.415,80.74,2.62,0.0,87.63,263.7
0.17846226692199707,6.133,75.63,2.52,0.0,82.25,248.5
0.18337202072143555,6.684,81.76,2.67,0.0,89.09,268.65
0.18427062034606934,5.5454,70.34,2.43,0.0,76.53,231.3
0.432309627532959,5.658,69.63,2.4,0.0,75.99,229.21
0.18086671829223633,5.81291,73.8,2.52,0.0,80.58,243.65
0.1669309139251709,5.755896,72.78,2.51,0.0,79.43,240.67
0.1348857879638672,5.908,71.29,2.41,0.0,77.64,234.06
0.15521669387817383,5.5798,69.92,2.41,0.0,76.2,230.58
0.2892124652862549,6.465,80.01,2.63,0.0,87.14,262.71
0.14554333686828613,6.304,76.19,2.52,0.0,82.65,247.89
0.28809618949890137,6.884,83.74,2.69,0.0,90.71,272.73
0.12982749938964844,5.797,71.02,2.43,0.0,77.0,231.82
0.4410593509674072,5.5614,71.02,2.43,0.0,77.2,232.95
0.7484204769134521,5.673,69.47,2.41,0.0,75.75,229.85
0.23516845703125,5.685,71.32,2.46,0.0,77.55,234.99
0.1763312816619873,6.384,77.67,2.55,0.0,84.13,254.17
0.34890294075012207,6.136,77.78,2.54,0.0,84.27,254.2
0.2039506435394287,6.223,75.19,2.53,0.0,81.52,246.25
0.19675207138061523,5.688,70.44,2.44,0.0,76.82,232.26
0.14540624618530273,5.52933,70.25,2.45,0.0,76.37,230.83
0.26685476303100586,5.85,59.83,2.62,0.0,66.48,210.98
0.196760892868042,5.73,67.96,2.41,0.0,74.12,226.34
0.12839555740356445,6.3941,61.45,2.66,0.0,68.39,218.67
0.13153743743896484,5.6266,73.08,2.45,0.0,79.09,238.76
0.7038400173187256,5.764,60.84,2.58,0.0,67.26,212.37
0.21404457092285156,5.5584,68.58,2.42,0.0,74.56,226.86
0.25053930282592773,5.679,69.58,2.41,0.0,75.74,229.05
0.20545029640197754,5.6124,73.11,2.48,0.0,79.23,239.12
0.2052450180053711,6.081,74.29,2.5,0.0,80.73,244.74
0.7053296566009521,6.775,82.66,2.68,0.0,89.59,269.52
0.18113446235656738,6.114,75.57,2.51,0.0,82.04,247.44
0.2005763053894043,6.219,64.89,2.71,0.0,72.02,227.33
0.1950225830078125,5.734,68.62,2.41,0.0,74.53,226.83
0.16573381423950195,5.683,70.01,2.45,0.0,76.17,231.36
0.08328437805175781,7.8341,72.69,3.12,0.0,81.4,260.19
0.1366868019104004,5.725,62.65,2.53,0.0,69.04,215.23
0.10733342170715332,5.718,71.51,2.43,0.0,77.86,235.12
0.37494444847106934,5.914,73.88,2.5,0.0,80.05,241.07
0.15943241119384766,5.6364,70.97,2.41,0.0,77.29,234.57
0.2908480167388916,6.714,83.07,2.7,0.0,90.09,271.29
0.2344493865966797,7.063,69.2,2.89,0.0,77.04,244.92
0.15262341499328613,5.746,69.94,2.43,0.0,76.09,229.85
0.19542837142944336,6.606,81.58,2.59,0.0,88.45,265.92
0.15784192085266113,5.79,70.36,2.42,0.0,76.33,231.17
0.16552734375,6.065,74.38,2.47,0.0,80.58,243.67
0.2618398666381836,5.52345,68.96,2.4,0.0,74.95,226.79
0.12786579132080078,5.5502,72.65,2.46,0.0,78.88,237.88
